42;112;5,7,4,3,7,4,4,10,4
10;182;4,4,5,4,1,2,10,7,1
47;177;10,10,7,10,2,6,1,9,5
13;105;10,2,2,1,4,4,7,10,7
49;120;5,10,4,3,1,10,7,3,10
52;175;3,6,9,2,8,6,8,9,2
27;173;9,7,4,5,9,4,3,3,10
25;155;1,4,7,5,6,7,2,2,7
63;187;9,5,2,9,8,7,7,6,3
66;108;6,9,4,8,5,3,6,5,7
55;149;10,7,1,8,10,7,10,7,7
44;108;7,4,2,3,6,7,5,9,6
4;192;8,9,3,8,5,4,10,4,9
78;200;3,9,8,8,10,9,8,9,4
4;148;1,10,2,9,7,10,2,4,5
17;152;2,10,5,1,10,4,9,2,3
81;142;6,4,6,8,7,10,1,5,3
29;175;1,1,7,3,5,9,10,6,8
76;156;7,5,6,6,7,3,4,6,6
23;109;5,6,2,1,1,3,3,4,3
37;174;3,1,7,8,8,7,3,9,1
46;192;4,6,6,3,1,8,4,9,3
94;114;9,10,7,7,1,9,3,3,2
89;133;4,2,5,9,6,10,10,10,2
2;124;8,4,2,10,2,4,5,6,6
71;187;9,5,2,3,3,9,2,10,6
86;178;9,6,1,1,9,1,4,5,4
64;163;8,2,3,1,6,3,2,1,9
74;162;10,1,2,3,7,10,10,2,8
99;185;10,8,6,8,10,9,1,6,5
68;103;9,6,3,1,9,9,10,3,8
33;159;5,4,2,9,1,7,4,1,9
33;175;10,9,5,4,10,7,10,7,1
78;149;5,9,5,4,6,6,9,2,3
6;164;8,6,5,8,10,6,5,10,7
89;180;6,2,2,4,1,6,4,10,7
9;113;6,4,5,8,3,7,7,1,1
76;113;7,3,5,8,2,8,10,3,9
22;113;6,6,5,6,5,2,6,10,8
62;200;2,5,8,6,3,10,1,1,6
65;197;3,6,4,10,8,7,5,7,1
65;122;8,6,2,4,9,3,7,5,7
17;141;7,4,9,2,8,9,10,2,2
80;199;1,3,5,3,1,6,7,5,10
65;154;4,9,3,8,6,5,6,10,6
40;163;2,10,7,4,8,7,1,6,8
79;180;6,2,7,6,7,9,7,1,2
31;115;2,3,1,6,5,8,5,5,2
86;181;8,1,9,2,8,6,3,10,5
51;178;3,5,5,1,5,1,7,2,9
84;197;5,1,5,8,4,6,3,7,7
79;184;2,4,4,1,9,6,10,9,2
54;183;5,3,7,10,9,1,6,5,4
56;192;1,6,2,5,1,4,9,1,9
47;186;10,7,3,8,6,9,2,4,3
4;174;9,6,1,8,4,3,9,9,6
49;161;1,7,9,1,2,4,4,2,4
48;108;8,5,10,10,8,5,6,3,8
69;158;6,1,8,1,10,2,7,4,9
25;195;10,10,1,7,6,7,4,9,4
47;119;7,5,7,5,2,3,1,7,1
65;105;6,6,4,4,2,6,7,5,10
42;186;4,5,5,10,4,7,2,9,5
42;200;10,1,6,1,7,7,2,8,5
10;180;9,2,1,1,6,4,8,7,9
1;158;10,10,5,6,1,8,8,1,9
25;172;7,7,5,7,4,7,2,5,3
29;193;5,5,1,10,8,1,6,4,2
63;160;7,4,8,8,4,3,8,4,1
10;180;4,2,6,4,2,2,10,10,8
68;158;8,2,4,10,10,10,2,10,3
13;138;4,3,1,9,10,8,10,6,7
89;180;5,6,6,1,3,6,4,2,5
71;198;10,10,4,4,9,5,1,2,2
49;181;7,9,2,2,2,8,6,10,9
92;145;9,2,9,9,3,7,10,8,10
90;147;3,4,8,3,8,8,7,5,9
14;179;2,9,7,8,8,3,4,5,2
86;176;5,2,1,10,7,6,7,3,10
17;104;8,6,9,9,6,10,4,5,1
70;171;9,10,1,4,9,8,6,9,10
99;121;5,4,4,1,10,1,2,6,5
61;143;9,7,10,7,4,8,4,7,7
2;120;1,1,9,2,7,3,8,5,6
2;133;8,5,10,8,4,6,2,8,2
1;105;3,8,8,5,3,3,8,4,10
41;125;2,10,6,9,10,5,3,2,4
41;138;1,6,7,5,2,6,6,7,2
86;167;3,9,3,7,3,4,9,4,10
83;193;2,9,2,3,8,9,6,9,3
1;143;4,4,8,7,1,7,5,5,3
79;109;7,5,3,7,7,2,9,10,9
57;197;9,5,10,10,7,4,10,1,5
70;166;3,4,5,3,1,7,8,2,5
51;106;3,7,4,7,2,10,8,8,7
64;164;6,3,6,3,4,6,3,7,1
3;105;1,7,5,6,3,3,4,7,2
34;184;8,9,6,8,9,5,5,4,4
8;155;7,5,2,1,1,1,10,8,5
35;182;3,1,1,9,3,10,4,8,7
22;156;5,6,7,3,1,8,10,8,6
76;200;3,5,9,4,7,1,7,6,10
14;183;3,2,10,9,6,6,9,1,7
86;151;5,7,9,7,6,10,9,3,7
16;192;9,5,5,4,5,1,1,1,3
37;106;8,4,1,2,7,4,6,3,9
33;117;10,8,9,9,3,7,4,7,5
53;126;1,8,8,3,9,8,9,7,4
19;100;10,4,8,2,9,2,10,9,7
83;126;7,6,2,1,2,1,10,2,10
55;185;1,6,4,5,7,1,6,8,1
98;107;8,9,3,4,1,2,7,10,3
92;110;5,8,5,8,6,4,7,10,9
99;159;9,9,6,1,10,9,2,7,1
14;103;4,3,9,9,6,9,7,7,4
79;109;8,2,5,8,6,4,4,10,5
89;126;9,8,1,10,8,7,6,2,8
37;103;7,4,5,5,1,3,2,8,7
9;102;10,9,4,4,2,6,3,5,4
51;133;6,8,4,9,3,8,9,6,2
80;146;5,9,10,3,1,5,1,7,2
64;142;5,4,9,9,1,6,7,9,10
51;142;9,6,7,6,10,10,1,4,8
88;166;2,3,7,8,1,1,9,7,8
57;127;6,2,3,4,10,10,4,2,2
42;108;6,6,2,8,1,8,9,3,6
38;134;6,8,4,4,2,8,6,6,4
84;139;7,1,4,4,4,3,4,4,1
6;125;8,4,4,2,4,7,1,4,9
43;106;5,6,2,7,4,6,3,2,2
98;107;4,9,5,9,3,6,9,7,5
77;109;8,4,3,7,8,4,9,7,9
81;139;1,2,10,4,1,10,2,4,9
58;184;1,8,8,5,10,3,7,6,7
18;122;8,6,9,6,7,10,6,4,10
43;104;8,9,3,5,2,3,1,8,7
21;105;1,9,4,2,1,2,7,6,5
79;198;8,6,5,10,10,2,6,4,10
24;192;4,3,8,1,10,8,2,2,10
90;104;7,2,6,9,1,9,9,6,8
85;129;3,8,5,8,10,3,3,3,8
15;175;6,4,5,10,1,3,1,2,8
2;183;9,3,9,10,8,8,5,5,8
40;147;3,10,10,7,7,4,4,2,2
71;190;4,5,6,2,8,5,8,9,7
43;145;4,3,5,2,6,7,2,7,4
88;157;2,3,2,6,4,9,9,9,10
65;147;6,2,6,3,1,2,6,9,3
29;109;5,3,7,4,6,7,10,5,1
40;132;2,2,10,5,2,2,7,6,5
38;152;7,4,3,4,5,6,9,5,10
24;118;9,1,3,7,4,4,4,10,8
71;142;10,5,1,7,2,9,5,7,1
98;131;4,4,5,1,4,10,9,2,6
39;163;5,2,10,4,6,10,7,3,7
81;137;6,4,4,5,6,8,2,2,1
53;130;4,10,1,2,2,9,8,1,4
54;161;5,4,7,8,6,7,5,4,8
36;152;5,7,10,1,10,3,3,3,10
90;110;9,6,4,4,6,5,9,1,1
81;193;4,2,4,8,9,6,6,2,4
56;181;9,2,2,3,6,10,7,5,10
21;126;5,6,6,6,10,1,10,8,6
78;161;1,7,3,9,9,7,2,3,10
29;186;7,10,7,3,1,7,3,9,1
71;161;10,2,4,5,6,7,2,10,10
26;132;5,8,10,4,5,6,3,1,5
71;158;6,8,5,5,4,9,10,6,4
93;100;7,8,6,10,4,4,1,7,10
24;124;6,8,7,2,9,8,5,7,1
44;111;9,1,9,1,6,4,2,9,5
98;139;8,3,9,9,2,3,10,3,5
46;173;4,6,7,6,5,4,5,5,3
65;117;5,2,9,2,6,2,6,4,3
63;154;6,6,5,5,2,8,2,10,3
56;146;10,9,10,9,9,3,3,8,5
12;161;8,1,5,1,3,4,7,1,8
31;166;4,4,8,1,7,9,7,10,8
93;132;4,4,10,3,10,7,7,1,9
64;178;1,6,1,3,10,5,5,1,8
34;153;8,7,1,9,8,3,4,3,6
70;196;6,4,1,1,9,1,9,5,3
13;146;7,10,1,4,1,7,5,6,8
74;119;3,4,2,9,2,10,6,9,3
30;108;7,3,4,8,1,7,6,1,7
10;105;10,1,9,7,5,6,7,2,9
54;101;8,8,5,10,8,7,3,1,4
56;145;2,1,3,4,1,6,5,1,5
96;146;5,2,7,6,6,1,3,7,9
19;128;10,9,2,7,4,4,10,6,6
60;184;6,7,1,6,10,9,8,5,1
56;197;10,5,2,3,7,4,10,10,6
78;103;8,10,9,7,2,1,6,3,2
27;158;6,10,9,3,1,7,2,9,9
65;109;9,6,10,9,8,10,7,10,7
80;114;3,2,10,4,9,7,10,6,4
76;176;2,2,7,5,4,4,7,3,7
52;122;5,6,7,8,1,10,6,9,8
90;110;9,10,8,10,7,2,8,1,7
3;110;7,2,6,1,8,5,9,8,2
49;154;4,2,7,3,8,5,6,9,2
86;149;10,9,4,1,2,2,2,1,7
69;118;10,10,5,4,6,4,1,3,3
45;180;6,5,1,5,8,4,6,7,8
79;165;8,9,10,6,5,2,3,4,9
44;199;5,6,10,6,8,10,7,3,1
12;102;6,7,10,5,2,3,1,9,6
40;140;3,10,2,5,3,3,9,5,2
24;172;7,6,1,1,1,5,8,8,4
95;170;9,6,6,7,5,3,3,8,10
54;109;4,7,9,6,2,1,8,1,9
99;197;7,10,7,10,2,6,4,7,5
75;101;5,4,6,8,10,3,5,3,1
12;159;1,2,3,5,10,4,10,3,8
20;164;7,9,4,5,5,10,10,7,7
64;199;3,7,9,8,5,6,1,3,7
11;169;8,5,1,8,8,1,2,1,10
38;138;9,5,7,8,5,3,4,7,8
1;169;7,5,6,8,2,1,4,6,9
81;161;10,6,2,10,2,10,10,2,5
7;193;5,8,3,5,1,9,5,6,2
26;151;3,6,1,2,2,7,1,2,7
61;161;1,5,2,2,8,3,8,8,5
48;196;1,7,6,3,2,6,3,9,7
32;142;7,1,2,4,2,2,1,6,3
37;163;4,5,3,7,3,6,7,3,5
53;122;5,7,6,8,4,1,9,7,8
20;200;3,6,10,2,7,7,5,3,4
83;125;2,6,7,3,10,8,3,10,10
11;146;4,4,5,6,1,1,4,1,8
90;193;5,6,1,1,1,1,10,9,4
64;200;9,2,8,7,8,3,7,5,7
14;111;3,4,8,8,10,10,8,8,10
10;164;8,9,3,5,9,4,10,8,9
40;154;3,5,8,5,2,4,1,5,4
11;137;5,10,3,8,8,8,1,3,10
89;175;10,3,3,5,8,6,1,5,8
67;163;6,1,10,7,8,1,5,8,8
35;113;3,5,8,6,2,3,8,8,1
1;129;3,5,5,4,7,5,2,8,6
52;174;9,8,4,5,1,8,2,3,2
5;185;4,3,7,4,8,1,6,8,2
55;152;3,6,3,8,2,3,7,10,7
18;124;3,1,7,4,2,9,9,4,10
80;185;5,1,1,8,9,9,5,7,2
49;156;3,9,6,8,1,3,2,2,1
47;108;9,4,7,10,5,5,1,4,3
15;152;4,2,3,2,2,9,10,5,7
6;123;2,5,8,5,8,4,7,3,2
27;111;5,6,3,1,4,6,3,7,5
87;151;8,10,2,8,4,10,2,6,1
28;170;6,5,9,7,9,1,6,4,2
90;116;1,3,4,9,10,3,10,6,9
33;161;5,7,3,1,2,4,5,10,9
81;102;9,3,9,4,8,2,5,1,5
84;142;3,2,6,3,8,4,5,10,9
9;153;2,7,4,9,7,8,9,3,10
38;200;4,6,3,9,6,10,5,8,5
82;112;10,7,6,8,5,3,8,2,6
16;184;1,2,6,8,6,8,9,2,4
98;165;6,6,1,1,9,3,5,5,8
63;132;5,2,6,9,1,9,9,8,1
31;136;6,10,8,1,4,4,5,6,10
8;174;2,3,4,2,2,7,10,7,10
54;137;8,1,7,7,6,4,6,1,10
95;170;10,6,7,1,3,6,6,5,10
44;150;4,5,2,5,10,9,9,8,6
93;109;10,2,8,7,9,10,3,1,8
64;118;4,6,8,8,9,3,8,4,4
86;151;6,5,9,4,3,3,1,7,8
48;116;4,4,3,5,3,8,10,10,5
40;181;1,4,6,10,4,5,1,8,5
19;188;9,5,8,6,10,5,1,8,8
23;184;1,9,3,8,1,5,10,10,3
49;193;1,4,9,6,10,4,3,10,7
66;116;6,3,10,5,8,9,9,5,8
63;142;3,8,2,3,9,10,2,2,1
38;189;2,2,6,9,4,8,2,8,3
80;131;6,4,10,1,10,2,8,9,8
31;140;7,7,1,9,2,3,10,5,2
46;182;1,7,7,1,6,2,3,4,5
46;194;9,4,6,9,3,8,9,8,8
20;133;9,6,3,8,6,2,10,5,6
3;143;2,5,10,10,7,2,9,5,7
83;160;5,3,3,2,2,1,1,7,9
31;153;7,10,5,7,1,10,5,1,7
1;115;5,6,2,9,1,10,8,5,2
23;190;2,9,1,4,2,3,7,7,7
68;147;8,4,5,7,10,2,2,5,1
15;114;8,1,5,7,1,10,5,1,9
4;163;9,5,9,5,1,5,7,1,8
92;110;7,7,6,7,10,5,8,8,6
56;110;1,9,4,2,9,1,6,6,4
19;121;2,5,7,8,3,3,5,10,4
48;168;9,10,3,10,8,9,6,10,1
49;176;2,5,6,10,4,7,3,9,1
74;165;7,6,8,2,6,8,10,7,8
47;119;4,3,10,7,9,6,8,9,6
2;123;6,4,5,5,1,5,5,4,7
90;148;4,1,8,7,9,3,1,10,3
95;193;8,10,10,4,8,8,9,6,3
6;115;9,4,5,7,4,1,7,5,7
19;182;3,7,1,6,10,9,9,3,1
61;122;4,7,7,2,7,9,5,4,9
41;169;3,1,8,6,4,6,5,2,6
31;144;8,5,3,4,6,8,10,2,1
96;135;1,9,2,8,3,9,3,4,5
78;162;5,7,8,9,3,10,2,7,4
74;187;10,9,7,5,7,8,6,2,2
96;199;8,3,8,10,10,2,10,8,4
45;196;4,9,9,7,6,2,9,8,7
95;125;4,9,1,2,8,6,4,4,4
20;148;9,8,8,10,1,7,10,8,10
66;157;10,3,2,10,8,5,3,1,8
4;188;6,1,10,7,10,3,5,3,9
66;163;1,5,10,6,9,8,7,9,6
21;187;6,10,4,7,6,1,8,8,2
72;200;2,10,6,8,1,9,4,8,3
4;109;5,6,8,3,9,5,7,8,2
55;158;8,8,5,3,9,7,8,10,4
57;159;7,3,8,1,1,6,1,7,2
81;141;2,5,1,9,5,8,5,4,6
75;173;6,10,7,3,2,4,4,3,2
83;171;4,2,8,9,8,3,4,7,2
57;135;10,2,7,10,5,3,10,10,6
13;121;5,6,9,4,8,3,10,9,9
92;131;9,7,5,4,4,9,5,6,9
93;102;3,6,5,2,4,7,1,6,4
66;166;6,7,3,3,3,4,1,8,4
40;152;6,9,6,8,3,1,7,6,1
77;164;9,3,3,6,5,3,7,9,5
23;117;5,5,7,5,1,8,10,4,10
81;141;10,7,4,4,7,6,2,9,10
31;103;7,3,4,4,2,5,2,4,1
8;174;2,8,10,8,4,8,10,2,7
65;183;2,1,6,9,7,10,4,7,7
16;148;10,3,8,3,10,3,7,3,6
31;173;8,10,5,7,7,4,5,5,1
94;121;6,7,3,10,2,6,10,6,8
52;103;2,10,9,5,3,9,5,2,6
49;186;8,1,2,1,1,4,9,2,6
10;189;1,8,2,10,10,6,8,4,1
51;140;8,6,1,4,2,6,5,1,8
52;110;1,7,6,4,10,9,9,1,7
67;192;8,6,4,7,8,7,7,8,3
31;152;7,4,6,4,4,5,5,5,3
2;169;3,5,9,10,9,9,2,1,3
27;194;10,9,6,5,8,2,2,1,7
32;189;3,8,1,6,9,1,9,4,5
76;111;7,9,9,1,1,5,2,7,8
46;190;5,3,10,2,1,6,5,8,2
14;140;9,10,8,3,10,5,3,1,1
77;155;5,7,7,9,2,8,7,4,3
15;110;4,9,2,2,8,9,5,6,4
95;149;3,8,3,1,1,8,3,5,2
93;113;6,5,3,2,1,5,8,3,3
29;147;2,1,8,9,9,4,9,2,8
31;163;10,3,1,7,4,3,6,10,4
91;163;2,6,2,5,2,6,8,9,5
40;183;5,8,1,6,2,3,8,8,1
47;142;1,1,3,3,5,2,7,8,6
99;183;10,3,3,4,4,8,4,6,1
45;111;7,5,8,6,1,7,2,5,7
9;124;10,6,9,2,1,8,7,1,8
66;138;3,6,6,10,5,7,6,10,1
59;154;5,9,5,10,2,2,2,7,7
59;107;1,1,10,6,1,5,6,8,2
14;140;3,3,5,7,6,10,3,8,2
80;118;3,7,8,1,1,8,2,2,2
91;144;4,4,5,6,1,10,8,7,4
31;132;5,6,9,9,2,2,4,10,9
57;105;1,7,5,8,1,10,9,8,6
82;170;7,4,7,10,7,3,8,3,6
67;139;1,10,10,7,6,5,6,2,3
16;117;7,7,8,6,1,10,3,7,2
64;184;2,8,4,6,7,10,5,3,8
60;156;10,5,8,6,8,8,10,1,1
67;141;4,4,5,2,2,8,6,8,8
66;185;10,3,10,8,7,7,5,8,6
26;140;7,2,3,1,3,4,2,3,2
85;116;2,6,4,9,2,2,9,10,3
54;126;10,7,6,10,10,8,5,6,4
81;195;7,2,7,1,1,4,1,9,1
14;168;3,7,5,6,3,10,5,4,8
57;182;4,1,6,4,5,1,7,10,3
82;100;3,4,4,4,8,10,5,9,7
77;160;4,7,6,2,9,2,1,2,10
63;106;2,8,4,9,2,8,5,9,10
62;134;2,1,6,7,6,10,8,2,7
86;121;3,8,7,10,1,3,7,8,5
94;190;1,3,4,1,8,4,5,4,7
50;147;10,4,2,8,10,9,8,8,9
8;115;4,5,8,10,9,4,5,1,4
8;132;10,10,3,6,8,3,3,3,9
10;154;5,7,1,4,2,3,5,2,6
71;123;10,6,7,4,2,2,1,6,10
68;154;2,8,8,7,1,7,3,8,4
77;199;4,10,3,10,5,3,5,8,3
31;129;6,8,9,7,3,4,4,4,3
90;120;9,2,10,3,9,7,7,5,10
52;140;2,9,8,8,7,9,10,5,9
5;195;8,3,2,8,1,6,7,10,10
61;102;9,2,8,9,4,2,2,2,8
22;157;8,10,9,9,4,10,3,2,9
32;172;4,6,6,2,1,5,4,9,4
90;105;2,5,9,4,5,8,1,5,3
32;124;5,4,7,10,10,8,7,8,8
28;138;9,5,2,3,6,9,6,3,9
62;167;7,3,9,6,10,3,2,9,4
28;184;2,2,8,10,7,4,8,1,6
31;106;6,4,9,10,3,3,9,2,5
36;137;2,6,1,10,3,5,7,1,10
85;183;6,9,8,5,6,7,9,7,7
91;126;4,10,3,6,7,4,7,6,7
69;136;2,3,9,8,5,9,7,4,9
58;185;9,2,3,2,7,2,9,6,10
94;190;9,1,7,2,10,1,1,6,4
50;148;3,9,3,6,5,8,1,4,4
95;151;5,5,5,4,2,2,4,6,4
45;105;6,8,1,7,8,1,1,5,2
12;156;10,8,4,2,7,3,8,8,5
47;137;9,6,10,10,1,9,3,3,5
68;154;1,2,4,1,5,2,2,10,10
53;141;9,8,4,7,10,1,4,1,10
13;155;2,8,4,9,4,8,10,7,8
11;159;7,8,8,6,6,1,4,10,10
12;182;2,5,7,7,7,10,7,9,1
26;115;2,7,5,9,9,9,4,9,9
12;183;7,4,4,2,6,2,2,4,5
79;151;7,1,9,2,7,4,7,9,10
35;185;8,2,3,7,4,6,6,7,10
9;180;4,7,8,3,8,2,3,7,7
90;111;8,4,7,5,10,8,9,8,1
87;163;4,4,2,4,6,7,5,10,2
59;183;2,1,6,2,2,10,4,3,7
61;144;3,7,2,7,5,4,9,4,10
88;187;10,2,4,9,6,6,3,6,4
17;107;1,1,5,3,3,5,9,2,1
24;112;1,10,10,10,3,4,4,4,1
51;114;2,8,10,10,9,2,5,6,6
72;141;8,5,5,3,7,5,3,1,2
32;107;8,7,10,4,1,5,6,7,7
30;195;4,10,8,10,8,4,9,7,4
11;178;3,2,3,10,1,7,9,6,9
76;111;6,8,1,5,7,4,3,5,10
20;102;10,4,8,1,10,4,10,6,6
65;182;5,4,9,10,10,1,3,1,2
42;101;10,5,1,9,4,3,3,8,2
64;155;9,7,10,2,4,5,10,10,10
91;152;8,7,7,7,7,8,6,9,2
64;113;5,9,10,3,1,8,4,5,1
21;147;7,3,10,2,4,9,6,8,1
39;131;6,1,10,4,5,6,4,3,10
37;100;10,6,9,1,1,8,5,3,2
22;161;3,10,9,6,6,6,4,6,3
76;185;4,2,1,6,4,6,10,2,1
11;176;3,6,2,5,2,3,1,2,7
43;117;4,2,6,3,6,8,3,6,8
62;200;3,9,8,9,10,10,3,2,5
71;145;4,3,2,8,10,9,1,10,3
70;140;9,1,10,2,7,1,6,1,8
15;114;9,9,3,2,9,3,4,1,10
6;141;7,6,8,2,8,9,7,2,4
13;174;5,10,2,5,10,5,10,1,4
64;197;6,4,3,8,2,6,2,3,4
15;133;2,7,10,1,5,7,7,7,1
39;161;6,3,9,4,8,9,5,10,7
88;185;8,5,1,4,8,7,1,9,5
72;200;10,2,2,7,1,2,2,7,4
46;118;8,3,10,7,3,5,6,5,4
7;196;1,3,5,8,2,1,7,5,6
78;150;6,7,3,1,2,10,2,9,1
29;144;3,8,6,7,5,9,7,5,7
83;177;7,4,3,1,9,5,8,9,6
9;139;8,2,1,10,4,1,6,6,7
46;105;2,8,1,9,1,5,5,7,10
20;107;2,10,1,1,10,7,2,3,6
5;183;1,2,5,8,6,1,9,3,1
23;140;2,3,7,3,9,9,6,9,9
25;106;5,2,7,5,1,7,1,4,9
12;177;4,9,5,3,4,10,5,2,1
46;171;4,4,7,2,9,10,3,10,2
98;103;1,10,5,9,3,9,4,7,10
10;145;3,2,9,4,2,3,8,6,3
69;195;2,10,9,6,8,5,8,8,9
7;136;8,2,8,9,3,8,7,7,4
69;137;8,5,10,6,5,8,6,4,4
15;117;10,4,7,1,3,9,5,10,8
4;178;7,3,1,1,8,2,3,8,6
